"674670","1070","APT","1","2","12","645","0","0","0","3","5","4","1926","1990","100","N","N","N","1","4718 11TH AVE NE"
"060600","0020","APARTMENT","1","3","11","840","3","3","0","4","4","3","1979","1988","100","N","Y","N","1","3212 BEACON AVE S"
"881740","0235","UNIVERSITY COURT","2","3","24","626","0","0","0","4","4","4","1988","1997","100","Y","Y","N","2","5219 BROOKLYN AVE NE"
"336240","0665","9 PLEX","1","2","9","722","3","3","0","4","5","3","1968","1989","100","N","Y","N","1","770 N 73RD ST"
"414095","0060","HAMPTON BAY APARTMENTS","33","2","304","883","4","4","0","4","5","4","1987","2000","100","N","N","Y","2","6305 S 238TH PL"
"339507","0860"," ","1","3","6","1010","3","3","0","4","4","3","2005","2005","100","N","N"," ","2","7516 40TH AVE S"
"192504","9037","THE SUMMIT  (BUILDING B)","1","6","71","689","2","3","50","4","5","3","1995","1997","100","Y","Y","Y","2","1735 DEXTER AVE N"
"132202","0570","PANTHER LAKE 4 PLEX MODEL 1AA","1","2","4","696","3","4","0","4","5","3","1979","1997","100","N","N","Y","2","20 S 341ST PL"
"276760","1770","8 UNIT APT","1","2","8","607","3","3","0","4","4","3","1958","1980","100","N","N","N","1","6210 22ND AVE NW"
"727610","0211","APARTMENT HOUSE","2","2","24","500","3","3","0","3","4","3","1963","1982","100","N","N","N","1","1122 N 180TH ST"
"195970","0140","APARTMENT","1","2","6","903","3","4","0","4","4","3","1916","1976","100","N","Y","N","1","216 E ROANOKE ST"
"149830","0940"," ","1","2","4","1015","3","3","50","4","4","4","1902","1988","100","N","N","N","0","2020 14TH AVE S"
"197220","1245","6 UNIT APARTMENT","1","3","6","717","3","3","33","4","4","3","1962","1982","100","N","N","N","1","3636 FREMONT AVE N"
"335340","1339","FOUR PLEX","1","2","4","962","3","3","0","4","4","3","1983","1990","100","N","N","Y","2","216 PORTLAND CT SW"
"073820","0070","BENSON TRACE APTS","3","2","12","928","3","3","0","4","4","4","1986","1996","100","N","N","Y","2","10611 SE 238TH ST"
"132204","9164","PARKSIDE","1","2","12","758","0","0","0","4","4","4","1967","1989","100","N","N","N","1","826 WOODFORD AVE N"
"288620","0090","GREENLAKE CO-OP ASSN","3","2","10","552","4","3","30","4","4","4","1941","1987","100","N","Y","N","1","7900 ASHWORTH AVE N"
"197220","1920","24 UNIT APT","1","4","24","610","3","3","42","4","4","3","1989","1993","100","N","Y","Y","2","3809 WINSLOW PL N"
"352404","9011","STARLITER","1","4","31","679","3","3","0","4","4","3","1962","1982","100","N","Y","N","1","8708 RAINIER AVE S"
"197720","0671","THE HUMPHREY APTS","1","6","74","500","2","3","0","3","5","4","1923","1988","100","Y","Y","N","1","2205 2ND AVE"
"423290","0980","4 - PLEX","1","2","4","680","2","3","0","4","4","4","1910","1975","100"," "," "," ","0","1829 QUEEN ANNE AVE N"
"723460","0542","APARTMENT","1","2","6","897","3","3","0","4","4","3","1958","1979","100","N","N","N","1","1520 16TH AVE"
"082605","9190","INTERLAKKEN APTS","2","2","38","782","0","0","0","4","4","4","1975","1992","100","N","Y","N","1","11119 WOODINVILLE DR"
"446840","0160","PARK MERIDIAN","2","3","45","663","3","3","0","4","4","3","1977","1987","100","N","Y","N","1","11224 MERIDIAN AVE N"
"011410","0645"," ","1","4","49","687","3","3","0","4","4","3","2004","2004","100","Y","Y","Y","1","7111 NE 181ST ST"
"409230","0780","MAPLE WOOD APT","1","4","24","821","0","0","0","4","4","4","1985","1996","5","N","N","N","2","4253 7TH AVE NE"
"982670","0430","7 UNIT APT","1","2","7","907","3","2","40","4","4","4","1903","1986","100","N","N","N","1","1502 E YESLER WAY"
"263690","0205","Ballilnger Commons","26","2","110","1018","4","4","0","4","5","4","1969","1994","100","N","N","N","2","19800 BALLINGER WAY NE"
"387990","0490","21 UNIT APARTMENT","1","3","21","621","3","3","0","4","4","4","1907","1980","100","N","Y","N","1","622 1ST AVE W"
"364610","0125","APARTMENT BLDG 18 UNITS","1","3","18","878","3","3","0","4","4","4","1967","1985","100","N","Y","N","2","209 22ND AVE S"
"807710","0005","TERRACE VIEW APTS BLDG #5","1","2","9","633","3","3","0","4","4","4","1960","1981","100","N","N","N","1","3604 NE 73RD PL"
"982870","2705","APARTMENTS","1","2","4","822","3","2","25","4","4","4","1904","1985","100","N","N","N","1","1823 25TH AVE"
"091300","0070"," ","2","2","5","877","0","0","60","4","4","3","1948","1978","100","N","N","N","0","2142 ALKI AVE SW"
"225450","1325","5 UNIT APT","1","2","5","615","3","2","20","4","2","2","1903","1964","100","N","Y","N","1","1110 14TH AVE"
"700620","0460","APT","1","2","9","391","3","3","0","4","2","3","1908","1970","100","N","N","N","0","6236 STANLEY AVE S"
"330370","0050","APARTMENT","1","3","7","975","3","2","0","4","4","3","1907","1974","100","N","N","Y","1","612 MALDEN AVE E"
"176060","0350","SUNNY DALE APTS","1","2","16","640","0","0","0","4","4","3","1987","1992","100","N","N","N","1","15035 8TH AVE S"
"744200","0375","5 UNIT APT","1","2","6","633","3","3","0","4","2","3","1910","1970","100","N","N","N","1","303 NW 41ST ST"
"213900","0010"," ","14","3","61","843","0","0","0","4","5","3","2004","2004","100"," "," "," ","0","18320 NE 98TH WAY"
"784130","0480","SIX-O-SIX APTS","1","2","5","851","0","0","0","4","4","3","1967","1984","100","N","N","N","1","606 SHATTUCK AVE S"
"722400","0740","4 PLEX APARTMENT","1","2","4","600","3","3","0","4","3","2","1968","1981","100","N","N","N","1","435 PARK AVE N"
"202304","9232","APARTMENT","1","3","9","942","3","4","100","4","5","4","1984","1998","100","N","N","Y","1","15550 2ND AVE S"
"302605","9218","LAKEVIEW APARTMENTS","1","2","8","880","3","3","0","4","4","3","1975","1987","100","N","N","N","1","9919 NE 119TH CT"
"797420","0925","NORTH END REALTY & APARTMENTS","2","3","21","739","2","3","0","4","4","3","1957","1972","100","N","N","N","1","6500 35TH AVE NE"
"942140","0015","APT","1","3","15","757","3","3","27","4","4","3","1907","1974","100","N","N","N","1","1809 15TH AVE"
"092104","9284","STEEL LAKE PLAZA","4","3","54","900","0","0","0","4","4","3","1978","1988","100","N","N","N","1","2201 S 312TH ST"
"643050","0330"," ","1","3","20","561","0","0","0","4","4","3","1941","1981","100","N","N","N","0","511 N 85TH ST"
"052405","9144","BELLEFIELD MANOR APTS","6","2","43","935","3","3","0","4","5","4","1957","1993","100","N","N","Y","1","1800 108TH AVE SE"
"082605","9204","4-PLEX","1","2","4","972","0","0","0","4","4","4","1959","1980","100","N","N","N","2","10701 E RIVERSIDE DR"
"197220","2521"," ","1","3","4","1094","3","3","0","4","4","3","1993","1994","100","N","Y","N","2","925 N 35TH ST"
"291470","0005"," ","1","3","51","645","3","3","15","4","4","3","1994","1995","100","Y","Y","N","1","9559 GREENWOOD AVE N"
"110500","0460","BRIGHTON PLACE APTS","1","4","124","1136","3","4","0","3","5","3","1968","1990","100","Y","Y","Y","1","6727 RAINIER AVE S"
"336240","0720","WINONA APT","1","2","4","602","3","3","0","4","4","3","1957","1980","100","N","N","N","1","7301 WINONA AVE N"
"302605","9335","4-PLEX","1","2","4","912","3","3","0","4","4","3","1986","1991","100","N","N","Y","2","11711 100TH AVE NE"
"225450","1115","6 UNIT APT","2","2","6","816","4","3","0","4","4","3","1909","1974","100","N","N","N","1","925 14TH AVE"
"335440","0602","APTS","2","1","8","915","3","3","0","4","4","3","1986","1991","100","N","N","N","2","222 HAWTHORNE AVE S"
"330370","0155"," ","2","2","4","1145","3","4","0","4","6","3","2005","2005","85"," "," ","N","2","526 A MALDEN AVE E"
"797470","0260","BURKE GILMAN PLACE","17","2","61","1001","0","0","0","4","4","3","1984","1990","100","N","N","N","2","5290 MITHUN PL NE"
"187500","0105","FOUR PLEX","1","2","4","780","4","3","50","4","4","3","1966","1984","100","N","N","N","1","211 3RD ST S"
"082505","9064","TIMBER RIDGE","2","3","12","932","3","3","12","4","5","3","1978","1991","100","N","N","Y","2","10848 NE 68TH ST"
"219760","0460","Apartments","2","5","91","704","3","3","18","4","5","3","1999","1999","100","Y","Y","N","2","1011 E TERRACE ST"
"531910","0210","fourplex","1","3","4","980","4","3","50","4","4","5","1920","1999","100","N","N","Y","2","2005 43RD AVE E"
"045500","0731","FOURPLEX","1","2","4","994","0","0","25","4","6","3","1957","1984","100","N","N","Y","1","5616 3RD AVE NW"
"092105","9081","GENTRY WALK","13","3","167","950","0","0","0","4","4","3","1992","1996","100","N","N","Y","2","12725 SE 312TH ST"
"600300","2055","APT","1","2","8","610","3","2","0","4","4","3","1904","1974","100","N","N","N","1","114 HARVARD AVE E"
"099300","0425","APARTMENT","1","3","6","902","3","3","0","4","4","3","1995","1995","100","N","N","N","1","8830 NESBIT AVE N"
"722780","1024"," ","2","4","217","794","3","4","0","4","5","3","2009","2009","100","Y","Y"," ","2","950 HARRINGTON AVE NE"
"522630","0115","APARTMENT","1","2","12","388","0","0","0","4","5","3","1956","1983","100","N","N","N","1","5608 UNIVERSITY WAY NE"
"132104","9090","4 PLEX","1","2","4","832","2","2","0","4","4","3","1979","1991","100","N","N","Y","2","12 5TH ST NW"
"503630","0260","MAGNOLIA CRESTVIEW APTS","1","4","26","892","3","3","27","4","6","3","1968","1989","100","Y","Y","N","1","2701 W MANOR PL"
"865830","0850","FOURPLEX AT COMMERCIAL ST","1","1","4","747","0","0","0","4","4","4","1968","1990","100","N","N","N","1","32188 E COMMERCIAL ST"
"277060","0515","4 PLEX","1","2","4","958","2","3","50","4","6","3","1980","1991","100","N","N","Y","2","3411 23RD AVE W"
"716920","0210","4 PLEX","1","2","4","905","3","3","0","4","5","4","1969","1996","100","N","N","N","1","6525 24TH AVE NE"
"211270","0800","HOLDEN VISTA","1","3","16","763","3","3","25","4","4","3","1970","1985","100","N","Y","N","1","1212 SW HOLDEN ST"
"912610","1185","4 PLEX","1","2","4","735","3","2","25","4","3","3","1950","1972","100","N","N","N","1","718 21ST AVE"
"569450","0625"," ","1","4","44","802","2","3","82","4","6","3","1997","1997","100","Y","Y","N","2","4250 AURORA AVE N"
"197820","0895","ARCADIA APT","1","4","32","813","3","3","0","3","4","3","1916","1975","100","N","Y","N","1","1222 SUMMIT AVE"
"004000","0853","OL CARA APTS","3","3","48","722","3","3","50","4","4","4","1970","1991","100","N","N","N","1","3515 S 146TH ST"
"277160","3590","4 - PLEX","1","1","4","835","3","3","0","4","5","3","1954","1983","100","N","N","Y","1","2304 W CROCKETT ST"
"952810","4685","MULTI RES","1","4","13","730","3","3","0","4","4","3","1987","1992","100","N","Y","N","1","6561 4TH AVE NE"
"122000","0410","COCHISE APARTMENTS","1","2","7","945","0","0","0","4","4","4","1968","1990","100","N","N","Y","1","15420 9TH AVE SW"
